# STEP 			 x 			 y 			 z
     707     26.8941    -7.22458    -13.6501
     708     26.4198    -8.10296     -13.591
     709     27.0854    -8.42826    -14.2627
     710     27.2811    -8.97883    -13.4511
     711     27.8971    -8.65446    -12.7332
     712     27.6583    -7.96979    -13.4219
     713     26.9551    -8.18562    -14.0993
     714     27.3466    -8.27235    -15.0153
     715     27.2094    -8.46451    -14.0436
     716     27.2646    -7.60819    -13.5301
     717     27.8047    -7.04902    -14.1591
     718      27.897     -7.0071    -15.1539
     719     27.0093    -6.94882    -15.6105
     720     26.9919    -6.77995     -16.596
     721      26.297    -7.07203    -17.2532
     722     25.8084    -7.18767     -18.118
     723     25.5489    -7.70966    -17.3055
     724     24.9247    -6.92882    -17.3321
     725     25.5768    -6.50013    -16.7068
     726     25.0985      -6.166    -17.5189
     727     25.3403    -6.25621    -18.4851
     728      25.034    -5.84854    -19.3453
     729     25.6404    -6.31433    -18.7008
     730     25.5254    -6.78584    -17.8265
     731     24.9924    -6.54337    -17.0158
     732     24.4364    -6.33838    -16.2103
     733     24.3417    -7.07384    -16.8812
     734     23.4915    -7.02918    -16.3566
     735     24.0585    -6.55983    -17.0335
     736     23.8425     -5.7697    -16.4599
     737     24.0898    -6.72671    -16.3084
     738     24.1766    -7.20191    -15.4328
     739     24.6089    -7.27371    -16.3317
     740     23.6732    -7.12704    -16.0108
     741     23.1121    -7.42983    -15.2404
     742     22.3888      -7.201    -15.8919
     743     21.5281    -7.62356    -16.1758
     744      21.681    -7.61373    -15.1876
     745     21.6276    -8.17259    -16.0152
     746      20.864    -8.81248    -15.9292
     747     20.0904    -8.49253    -15.3822
     748      19.259    -8.18988    -14.9161
     749     19.4107    -8.00452    -13.9452
     750      19.634    -7.27755    -14.5946
     751     20.0413    -7.28556    -15.5078
     752     19.7776    -7.75918    -14.6675
     753     18.7846    -7.72613    -14.5539
     754     18.6654    -7.72272    -15.5467
     755     17.7584    -7.80098    -15.9604
     756     17.5906     -7.3566    -15.0805
     757        18.1     -6.8954     -14.354
     758       17.63    -7.43932    -15.0491
     759     17.8044    -7.54784    -16.0278
     760     18.0999    -8.48637    -15.8494
     761     17.4074    -7.81526    -15.5847
     762      17.668     -6.8718    -15.7896
     763     17.5587    -7.65853    -16.3971
     764     18.2446     -7.9886    -15.7486
     765     18.1405    -8.28752    -16.6972
     766     18.5058    -7.38313    -16.4765
     767     17.9735    -8.00208     -15.899
     768     17.6203    -7.18506    -16.3548
     769      17.364    -6.22508    -16.4678
     770     17.4599     -5.8475    -17.3888
     771     16.8049    -5.93959    -18.1388
     772      16.975     -6.1925    -17.1864
     773     16.4262    -6.58131    -16.4464
     774     16.2984     -6.5016    -17.4349
     775     16.0276    -6.33348    -18.3828
     776     15.9106    -5.41974    -18.7719
     777     16.0033    -5.50266    -19.7641
     778     15.5488    -5.00547    -20.5032
     779     15.5696    -5.12775    -21.4955
     780     16.2544    -5.54617    -22.0921
     781     16.7273    -6.06546     -22.804
     782     17.4756    -6.34796    -22.2039
     783     17.6794    -6.13015    -23.1584
     784     18.2453    -6.95223    -23.2207
     785     18.5873    -6.06675    -22.9061
     786     17.9385    -5.33266    -22.7057
     787     17.5518     -5.5369    -21.8064
     788     17.5481    -5.54119    -20.8064
     789     17.1026     -4.9873    -21.5097
     790     16.5565    -4.20293     -21.804
     791     15.9283     -3.4498    -21.9993
     792     16.8235    -3.19651    -21.6327
     793     16.1595    -3.82824    -21.2327
     794     16.4217    -4.13434    -20.3175
     795     16.3307    -3.98745    -19.3325
     796     15.9851    -3.58068    -18.4869
     797     15.9173    -3.46317    -19.4776
     798     15.5387    -3.62165    -18.5657
     799     15.5303    -3.37064    -19.5337
     800     15.4125    -4.21443    -20.0573
     801      16.141    -4.31023    -20.7356
     802     15.9097    -4.75615    -21.6002
     803     16.3692    -5.43592    -22.1719
     804     17.2304    -5.63139    -22.6411
     805     16.5124    -5.16831    -22.1215
     806     17.3302     -5.3726    -21.5836
     807     17.0939    -5.24893    -22.5474
     808     17.0981    -5.25147    -21.5474
     809     17.5427    -5.02734    -22.4146
     810      17.365    -5.10504    -23.3956
     811     17.0591    -4.33878    -22.8306
     812     17.3259    -4.31216    -21.8672
     813      17.448    -4.04496    -22.8231
     814     17.6444    -3.79377    -23.7709
     815     16.9545    -3.58501     -24.464
     816     16.0982    -3.61641    -24.9796
     817     16.0135    -3.90124    -25.9344
     818     15.2128    -3.44241    -25.5493
     819     16.1556    -3.11241    -25.5959
     820     15.6895    -2.41061    -26.1346
     821     14.7175    -2.62461    -26.2321
     822     14.0097     -2.1951    -25.6712
     823     14.6324    -2.78613    -25.1585
     824     15.2947    -2.22132    -24.6662
     825     15.1294    -1.97994    -25.6224
     826     15.6283     -2.0428    -26.4868
     827     15.3123    -2.69838    -27.1726
     828     15.5637    -2.47412    -28.1141
     829     14.9402    -3.02032    -27.5548
     830     14.4964    -3.15562    -28.4407
     831     13.5005    -3.24582    -28.4526
     832     13.9452    -4.12385    -28.2755
     833     13.9049    -3.94049    -27.2933
     834     13.0322    -3.55829    -26.9896
     835      13.659    -3.92996    -26.3048
     836     13.9498    -2.97664    -26.3862
     837     13.6337    -3.31305    -27.2733
     838      13.079    -3.39951    -28.1008
     839     12.8027    -3.17851    -27.1655
     840     11.9697     -2.9852    -26.6472
     841     11.6272    -2.67943    -25.7588
     842     10.8792    -2.44114    -26.3783
     843     10.1436    -1.77036    -26.4733
     844     9.97752   -0.784372    -26.4884
     845     9.57109   -0.127032    -25.8538
     846     8.85203    -0.65619    -25.4033
     847     9.05993   -0.462883    -24.4445
     848     9.06291    0.162005    -25.2252
     849     9.74946   -0.163495    -25.8753
     850     9.82382    0.182966    -26.8104
     851     8.94284  -0.0376484    -26.3919
     852     9.48175  -0.0929795    -25.5513
     853      9.3422    0.826522    -25.1838
     854     8.89542     1.02385    -26.0565
     855     9.84925    0.724266     -26.078
     856     8.93426    0.990524    -26.3811
     857     8.56689     1.89291    -26.6064
     858     8.82833     1.72383    -25.6561
     859     9.72377     2.09226     -25.906
     860     8.78973     1.99275    -25.5629
     861     8.78756     1.21088    -24.9395
     862      8.8476    0.212688    -24.9418
     863     8.70132    0.567974     -25.865
     864     8.83138     1.55843    -25.9106
     865     8.83081     1.55292    -26.9106
     866      8.9202     2.38499    -26.3632
     867     9.06718     2.56688    -25.3909
     868     8.34394     2.66876    -26.0739
     869     7.53245     3.25279    -26.0935
     870      7.8263     3.51337    -25.1738
     871     6.83513     3.41933    -25.2673
     872     6.78216     2.68296    -25.9418
     873      7.4581     2.22662    -25.3631
     874     7.10809     2.11048    -26.2926
     875     7.93751      2.6497    -26.4386
     876     7.90577     2.99037    -27.3782
     877     7.86825     2.14101    -26.8517
     878     8.17998     1.78403    -27.7323
     879     7.87663     1.47134    -28.6324
     880     7.21459     1.98562    -28.0872
     881     7.45634     2.59089    -28.8456
     882     7.87653     1.68418    -28.8096
     883     7.81336     1.66274    -29.8073
     884     7.58113     1.72863    -28.8369
     885     8.49726     2.10427     -28.697
     886     8.06586     2.17687    -27.7977
     887     8.51889      1.2878    -27.8634
     888     9.50221     1.43792    -27.7608
     889     9.46284    0.546856    -27.3086
     890     9.22558    0.489124    -28.2783
     891     8.45346  -0.0857111    -28.0074
     892     8.14348    0.126711    -28.9341
     893     7.91301    -0.72164    -29.4108
     894     7.70545    -1.16595    -30.2823
     895     8.32588    -1.23789    -31.0632
     896     8.38326     -1.2645    -32.0612
     897     8.29901    -1.38533    -31.0721
     898     8.49104     -2.2209    -31.5868
     899     9.17656    -2.88352    -31.8885
     900     10.1329    -2.73155    -31.6389
     901     10.1613    -2.77567    -30.6403
     902     10.1615    -3.05627    -29.6804
     903     10.0059    -2.94615    -30.6621
     904     10.0695    -2.94399    -29.6641
     905     11.0492    -2.96812    -29.8632
     906     11.1327    -2.82004    -28.8777
     907     11.0223    -2.17212    -28.1241
     908     11.4933    -2.98575    -28.4648
     909     11.7461    -2.37444    -29.2148
     910     11.4803    -3.25009    -28.8116
     911     12.1064    -3.84105    -28.3029
     912     11.7916    -4.71718    -27.9378
     913     12.0203    -5.68947    -27.9863
     914     12.2387    -4.90237    -28.5632
     915     12.3204    -5.56313    -29.3093
     916     11.4195    -5.32207    -29.6702
     917     11.5734    -5.52173    -28.7025
     918     11.8675    -6.44057    -28.9657
     919      11.684    -6.23388    -29.9267
     920     11.7914    -6.10857     -30.913
     921     11.8295    -6.04845    -31.9105
     922     12.3861    -6.77242    -32.3181
     923     13.3856    -6.74431    -32.3285
     924     13.6789    -7.11091    -31.4456
     925     13.9931    -7.24081    -32.3861
     926     14.3869    -8.11242    -32.0942
     927     14.1161    -8.87511    -32.6815
     928     13.3372    -9.49555    -32.7734
     929     12.8844    -9.49054     -33.665
     930     12.9992    -9.30771    -32.6885
     931     12.6828    -10.1449    -33.1347
     932     13.1339    -9.91375    -33.9967
     933      13.314    -9.73635    -34.9642
     934     13.2311    -10.3532    -35.7469
     935     13.4174    -9.94299    -36.6397
     936     14.4155    -9.88525    -36.6605
     937     14.7619    -10.8202    -36.7372
     938     14.2152    -10.0823    -37.1329
     939     15.2147    -10.0535    -37.1288
     940     15.9699    -9.73383    -36.5565
     941     16.7445    -9.60317    -37.1754
     942     16.3231    -8.91328    -36.5868
     943     15.7223    -8.53577    -35.8821
     944     15.6173    -8.43806    -34.8924
     945     16.2047    -7.94792    -34.2485
     946     16.5346    -7.75273    -33.3249
     947     16.5866    -7.26867    -34.1984
     948     17.1118    -7.54541    -33.3937
     949     17.0448    -8.19362    -32.6351
     950     18.0282    -8.09757    -32.7892
     951     18.0755    -7.27604    -33.3574
     952     18.8482    -7.33135    -33.9898
     953      18.115    -7.66506    -34.5824
     954     17.8527    -6.70155    -34.6354
     955      18.548    -7.10609    -34.0414
     956     19.0417    -6.27802    -34.3071
     957     19.0018    -5.45549    -33.7398
     958     19.7605    -5.93065    -33.2942
     959     20.1813    -5.11084    -33.6826
     960     21.1189    -5.08467    -33.3358
     961     20.9711    -5.01369    -34.3223
     962     21.0694    -5.67292    -33.5768
     963     20.1362    -5.35385    -33.4117
     964     19.5833    -6.18327    -33.4914
     965     20.3339    -6.25784    -32.8349
     966     19.9522    -6.66544    -33.6645
     967     20.1001    -6.24214    -34.5583
     968     19.8783    -7.19555    -34.3539
     969     19.8644     -7.0702    -33.3618
     970     18.9772    -7.51526    -33.2404
     971      18.001    -7.42485    -33.4374
     972     17.9195    -7.63676    -32.4636
     973     17.5395    -7.90457    -31.5782
     974     18.1884    -8.35291    -30.9634
     975     18.5122    -8.42765    -30.0203
     976     18.4224    -8.19083    -30.9877
     977     17.5999     -8.6459    -30.6464
     978     16.8034    -8.05345    -30.7673
     979     16.0951    -8.71376    -31.0168
     980     16.5847    -9.00345    -31.8392
     981      16.873    -8.04626    -31.8129
     982     17.5981    -7.38607    -31.6171
     983     17.9747    -7.03528    -30.7597
     984     17.9541    -7.52951    -29.8906
     985     17.5174    -7.37807    -30.7773
     986      16.827    -7.93082    -30.3107
     987     15.9972    -7.99292     -29.756
     988     16.6612    -8.32421    -29.0856
     989     16.1228    -8.31426    -28.2429
     990     16.3762    -9.13828    -27.7362
     991     16.3811    -9.14977    -28.7361
     992      16.404    -9.19084    -27.7372
     993     16.4337     -8.3696     -28.307
     994     16.3256     -8.8915    -29.1531
     995     15.5969    -8.32341    -29.5356
     996      15.427    -9.21147    -29.9628
     997      15.768    -9.74226    -29.1869
     998     15.4763    -10.0841    -28.2936
     999     15.3381    -10.6706    -27.4955
    1000      15.516    -11.6082    -27.1966
