# STEP: 				 T: 				 MU: 				 SIGMA: 		  ENERGY: 		 ENERGY_BEST: 		 ERROR:
     384        0.630915        0.527607         1.12132       0.0112339       -0.428727      0.00778669
     385        0.629022        0.516555        0.978047       -0.219514       -0.428727      0.00351537
     386        0.627135        0.343354        0.934615       -0.256661       -0.428727      0.00217582
     387        0.625254        0.343354        0.934615       -0.256661       -0.428727      0.00167832
     388        0.623378       0.0855712        0.802824       -0.111652       -0.428727      0.00184948
     389        0.621508         0.31765        0.761615       -0.145581       -0.428727      0.00175352
     390        0.619643        0.510152        0.757151       -0.270262       -0.428727      0.00138405
     391        0.617784        0.281538        0.837574       -0.201209       -0.428727      0.00174951
     392        0.615931        0.459285        0.835197       -0.261998       -0.428727      0.00183244
     393        0.614083        0.240243        0.941148       -0.245651       -0.428727      0.00192538
     394        0.612241        0.255175        0.878258       -0.226032       -0.428727      0.00177346
     395        0.610404        0.255175        0.878258       -0.226032       -0.428727      0.00187188
     396        0.608573        0.520552        0.827385       -0.281377       -0.428727      0.00193093
     397        0.606747        0.446919        0.780952        -0.24007       -0.428727        0.001519
     398        0.604927         0.28592        0.786997       -0.158037       -0.428727      0.00181699
     399        0.603112       0.0342141        0.848786       -0.165862       -0.428727      0.00178109
     400        0.601303        0.174004        0.977722       -0.245667       -0.428727      0.00229847
     401        0.599499        0.328527        0.970139       -0.252033       -0.428727      0.00257015
     402        0.597701        0.448212         1.00855       -0.210978       -0.428727      0.00387119
     403        0.595907        0.646146        0.946132       -0.188736       -0.428727      0.00421437
     404         0.59412        0.858648         1.02343        0.299639       -0.428727      0.00993849
     405        0.592337        0.605188         1.13006        0.105445       -0.428727       0.0080339
     406         0.59056        0.678633         1.01601      -0.0396968       -0.428727      0.00595135
     407        0.588789        0.573235        0.903692       -0.259006       -0.428727      0.00321975
     408        0.587022        0.308688        0.909402       -0.247696       -0.428727      0.00194278
     409        0.585261        0.523627        0.895651       -0.269816       -0.428727      0.00251921
     410        0.583505        0.343363           0.863       -0.239172       -0.428727      0.00173389
     411        0.581755        0.377697        0.911849       -0.258405       -0.428727      0.00208503
     412         0.58001         0.57202        0.942579       -0.232336       -0.428727      0.00353242
     413         0.57827        0.355837         1.01961       -0.234056       -0.428727      0.00320158
     414        0.576535        0.505338        0.960151       -0.235609       -0.428727      0.00332427
     415        0.574805        0.512973        0.961359       -0.234416       -0.428727      0.00318214
     416        0.573081        0.274002         1.00427       -0.247088       -0.428727      0.00282662
     417        0.571362        0.546101         0.87594       -0.273258       -0.428727      0.00248002
     418        0.569647        0.563657        0.810804       -0.297958       -0.428727      0.00188992
     419        0.567939        0.732372        0.877334       -0.222428       -0.428727      0.00391221
     420        0.566235        0.593759        0.911216       -0.246585       -0.428727      0.00355954
     421        0.564536        0.587999         1.01574       -0.133741       -0.428727      0.00500552
     422        0.562842        0.780466         1.01722        0.128978       -0.428727       0.0077261
     423        0.561154        0.916287        0.882514       0.0538605       -0.428727       0.0066531
     424         0.55947        0.809934        0.845141       -0.204312       -0.428727      0.00398618
     425        0.557792        0.998037        0.788029     -0.00178953       -0.428727      0.00520003
     426        0.556119        0.722337        0.808499       -0.309891       -0.428727      0.00272505
     427         0.55445        0.722337        0.808499       -0.309891       -0.428727      0.00408253
     428        0.552787        0.722337        0.808499       -0.309891       -0.428727      0.00780038
